timestamp, latitude, longitude, accuracy, UUID 
1490103369013,48.1485693,11.5677377,19.649999618530273,,903d185fccf839df
1490103375463,48.1484183,11.5676756,19.601999282836914,,903d185fccf839df
1490103380520,48.1483429,11.5676445,20.636999130249023,,903d185fccf839df
1490103385548,48.1483429,11.5676445,20.61400032043457,,903d185fccf839df
1490103390557,48.1483429,11.5676445,20.650999069213867,,903d185fccf839df
1490103395589,48.1484183,11.5676756,19.618000030517578,,903d185fccf839df
1490103400596,48.1484737,11.5679043,19.68600082397461,,903d185fccf839df
1490103405644,48.1484183,11.5676756,20.440000534057617,,903d185fccf839df
1490103411298,48.1484183,11.5676756,20.450000762939453,,903d185fccf839df
1490103416335,48.1484183,11.5676756,20.44099998474121,,903d185fccf839df
1490103420381,48.1484183,11.5676756,73.03900146484375,,903d185fccf839df
1490103426410,48.1483328,11.5677433,22.21500015258789,,903d185fccf839df
